"year","unitid","inst_name","state_name","level_of_study","enrollment_fall"
"2016","204680","Ohio State University-Mansfield Campus","Ohio","Graduate","5"
"2016","204699","Ohio State University-Marion Campus","Ohio","Undergraduate","1132"
"2016","204699","Ohio State University-Marion Campus","Ohio","Graduate","7"
"2016","204705","Ohio State University-Newark Campus","Ohio","Undergraduate","2517"
"2016","204705","Ohio State University-Newark Campus","Ohio","Graduate","19"
"2016","204796","Ohio State University-Main Campus","Ohio","Undergraduate","45831"
"2016","204796","Ohio State University-Main Campus","Ohio","Graduate","13651"
"2016","204802","Ohio University-Eastern Campus","Ohio","Undergraduate","647"
"2016","204820","Ohio University-Chillicothe Campus","Ohio","Undergraduate","1774"
"2016","204839","Ohio University-Southern Campus","Ohio","Undergraduate","1372"
"2016","204848","Ohio University-Lancaster Campus","Ohio","Undergraduate","1829"
"2016","204857","Ohio University-Main Campus","Ohio","Undergraduate","23585"
"2016","204857","Ohio University-Main Campus","Ohio","Graduate","5924"
"2016","204866","Ohio University-Zanesville Campus","Ohio","Undergraduate","1279"
"2016","205443","Shawnee State University","Ohio","Undergraduate","3603"
"2016","205443","Shawnee State University","Ohio","Graduate","169"
"2016","206084","University of Toledo","Ohio","Undergraduate","16223"
"2016","206084","University of Toledo","Ohio","Graduate","4392"
"2016","206604","Wright State University-Main Campus","Ohio","Undergraduate","12504"
"2016","206604","Wright State University-Main Campus","Ohio","Graduate","4151"
"2016","206613","Wright State University-Lake Campus","Ohio","Undergraduate","1302"
"2016","206613","Wright State University-Lake Campus","Ohio","Graduate","34"
"2016","206695","Youngstown State University","Ohio","Undergraduate","11283"
"2016","206695","Youngstown State University","Ohio","Graduate","1360"
"2016","222831","Angelo State University","Texas","Undergraduate","8032"
"2016","222831","Angelo State University","Texas","Graduate","1549"
"2016","223506","Brazosport College","Texas","Undergraduate","4315"
"2016","224147","Texas A & M University-Corpus Christi","Texas","Undergraduate","9960"
"2016","224147","Texas A & M University-Corpus Christi","Texas","Graduate","2242"
"2016","224545","Texas A&M University-Texarkana","Texas","Undergraduate","1584"
"2016","224545","Texas A&M University-Texarkana","Texas","Graduate","476"
"2016","224554","Texas A & M University-Commerce","Texas","Undergraduate","8318"
"2016","224554","Texas A & M University-Commerce","Texas","Graduate","5196"
"2016","225414","University of Houston-Clear Lake","Texas","Undergraduate","5570"
"2016","225414","University of Houston-Clear Lake","Texas","Graduate","3099"
"2016","225432","University of Houston-Downtown","Texas","Undergraduate","12865"
"2016","225432","University of Houston-Downtown","Texas","Graduate","1386"
"2016","225502","University of Houston-Victoria","Texas","Undergraduate","3248"
"2016","225502","University of Houston-Victoria","Texas","Graduate","1136"
"2016","225511","University of Houston","Texas","Undergraduate","35995"
"2016","225511","University of Houston","Texas","Graduate","7779"
"2016","226091","Lamar University","Texas","Undergraduate","9308"
"2016","226091","Lamar University","Texas","Graduate","5693"
"2016","226152","Texas A & M International University","Texas","Undergraduate","6591"
"2016","226152","Texas A & M International University","Texas","Graduate","799"
"2016","226806","Midland College","Texas","Undergraduate","5645"
"2016","226833","Midwestern State University","Texas","Undergraduate","5319"
"2016","226833","Midwestern State University","Texas","Graduate","745"
"2016","227216","University of North Texas","Texas","Undergraduate","31241"
"2016","227216","University of North Texas","Texas","Graduate","6904"
"2016","227368","The University of Texas Rio Grande Valley","Texas","Undergraduate","24023"
"2016","227368","The University of Texas Rio Grande Valley","Texas","Graduate","3537"
"2016","227526","Prairie View A & M University","Texas","Undergraduate","7417"
"2016","227526","Prairie View A & M University","Texas","Graduate","1365"
"2016","227881","Sam Houston State University","Texas","Undergraduate","17902"
"2016","227881","Sam Houston State University","Texas","Graduate","2575"
"2016","228431","Stephen F Austin State University","Texas","Undergraduate","11058"
"2016","228431","Stephen F Austin State University","Texas","Graduate","1684"
"2016","228459","Texas State University","Texas","Undergraduate","34244"
"2016","228459","Texas State University","Texas","Graduate","4564"
"2016","228501","Sul Ross State University","Texas","Undergraduate","2256"
"2016","228501","Sul Ross State University","Texas","Graduate","688"
"2016","228529","Tarleton State University","Texas","Undergraduate","11463"
"2016","228529","Tarleton State University","Texas","Graduate","1586"
"2016","228635","University of Texas Southwestern Medical Center","Texas","Graduate","2316"
"2016","228644","The University of Texas Health Science Center at San Antonio","Texas","Undergraduate","852"
"2016","228644","The University of Texas Health Science Center at San Antonio","Texas","Graduate","2398"
"2016","228653","The University of Texas Medical Branch","Texas","Undergraduate","739"
"2016","228653","The University of Texas Medical Branch","Texas","Graduate","2538"
"2016","228705","Texas A & M University-Kingsville","Texas","Undergraduate","6811"
"2016","228705","Texas A & M University-Kingsville","Texas","Graduate","2467"
"2016","228723","Texas A & M University-College Station","Texas","Undergraduate","50735"
"2016","228723","Texas A & M University-College Station","Texas","Graduate","14897"
"2016","228769","The University of Texas at Arlington","Texas","Undergraduate","32775"
"2016","228769","The University of Texas at Arlington","Texas","Graduate","12507"
"2016","228778","The University of Texas at Austin","Texas","Undergraduate","40168"
"2016","228778","The University of Texas at Austin","Texas","Graduate","11163"
"2016","228787","The University of Texas at Dallas","Texas","Undergraduate","17350"
"2016","228787","The University of Texas at Dallas","Texas","Graduate","9443"
"2016","228796","The University of Texas at El Paso","Texas","Undergraduate","20521"
"2016","228796","The University of Texas at El Paso","Texas","Graduate","3401"
"2016","228802","The University of Texas at Tyler","Texas","Undergraduate","7032"
"2016","228802","The University of Texas at Tyler","Texas","Graduate","2803"
"2016","228909","University of North Texas Health Science Center","Texas","Graduate","2381"
"2016","229018","The University of Texas of the Permian Basin","Texas","Undergraduate","5755"
"2016","229018","The University of Texas of the Permian Basin","Texas","Graduate","918"
"2016","229027","The University of Texas at San Antonio","Texas","Undergraduate","24724"
"2016","229027","The University of Texas at San Antonio","Texas","Graduate","4235"
"2016","229063","Texas Southern University","Texas","Undergraduate","6562"
"2016","229063","Texas Southern University","Texas","Graduate","2300"
"2016","229115","Texas Tech University","Texas","Undergraduate","29963"
"2016","229115","Texas Tech University","Texas","Graduate","6588"
"2016","229179","Texas Woman's University","Texas","Undergraduate","10407"
"2016","229179","Texas Woman's University","Texas","Graduate","5248"
"2016","229300","The University of Texas Health Science Center at Houston","Texas","Undergraduate","677"
"2016","229300","The University of Texas Health Science Center at Houston","Texas","Graduate","4374"
"2016","229337","Texas Tech University Health Sciences Center","Texas","Undergraduate","1544"
"2016","229337","Texas Tech University Health Sciences Center","Texas","Graduate","3688"
"2016","229355","Tyler Junior College","Texas","Undergraduate","11493"
"2016","229814","West Texas A & M University","Texas","Undergraduate","7389"
"2016","229814","West Texas A & M University","Texas","Graduate","2512"
"2016","262129","New College of Florida","Florida","Undergraduate","861"
"2016","262129","New College of Florida","Florida","Graduate","14"
"2016","407009","Arizona State University-West","Arizona","Undergraduate","3264"
"2016","407009","Arizona State University-West","Arizona","Graduate","399"
"2016","409315","South Texas College","Texas","Undergraduate","33700"
"2016","416801","The University of Texas MD Anderson Cancer Center","Texas","Undergraduate","339"
"2016","416801","The University of Texas MD Anderson Cancer Center","Texas","Graduate","21"
"2016","420574","Arizona State University-Polytechnic","Arizona","Undergraduate","3869"
"2016","420574","Arizona State University-Polytechnic","Arizona","Graduate","511"
"2016","433660","Florida Gulf Coast University","Florida","Undergraduate","13733"
"2016","433660","Florida Gulf Coast University","Florida","Graduate","1088"
"2016","447689","Georgia Gwinnett College","Georgia","Undergraduate","12052"
"2016","448840","University of South Florida-St Petersburg","Florida","Undergraduate","4100"
"2016","448840","University of South Florida-St Petersburg","Florida","Graduate","602"
"2016","448886","Arizona State University-Downtown Phoenix","Arizona","Undergraduate","9238"
"2016","448886","Arizona State University-Downtown Phoenix","Arizona","Graduate","2499"
"2016","451671","University of South Florida-Sarasota-Manatee","Florida","Undergraduate","1856"
"2016","451671","University of South Florida-Sarasota-Manatee","Florida","Graduate","212"
"2016","456959","University of Minnesota-Rochester","Minnesota","Undergraduate","435"
"2016","459949","Texas A&M University-San Antonio","Texas","Undergraduate","4497"
"2016","459949","Texas A&M University-San Antonio","Texas","Graduate","881"
"2016","482149","Augusta University","Georgia","Undergraduate","5133"
"2016","482149","Augusta University","Georgia","Graduate","2805"
"2016","482158","Middle Georgia State University","Georgia","Undergraduate","7642"
"2016","482158","Middle Georgia State University","Georgia","Graduate","72"
"2016","482680","University of North Georgia","Georgia","Undergraduate","17704"
"2016","482680","University of North Georgia","Georgia","Graduate","515"
"2016","482699","South Georgia State College","Georgia","Undergraduate","2542"
"2016","482936","Florida Polytechnic University","Florida","Undergraduate","1284"
"2016","482936","Florida Polytechnic University","Florida","Graduate","31"
"2016","483036","Texas A & M University-Central Texas","Texas","Undergraduate","1967"
"2016","483036","Texas A & M University-Central Texas","Texas","Graduate","652"
"2016","483124","Arizona State University-Skysong","Arizona","Undergraduate","20594"
"2016","483124","Arizona State University-Skysong","Arizona","Graduate","5606"
