"year","unitid","inst_name","state_name","ftpt","retention_rate"
"2013","139968","Gordon State College","Georgia","Full-time","1"
"2013","139968","Gordon State College","Georgia","Part-time",""
"2013","139968","Gordon State College","Georgia","Total","1"
"2013","140164","Kennesaw State University","Georgia","Full-time","0.76"
"2013","140164","Kennesaw State University","Georgia","Part-time","0.54"
"2013","140164","Kennesaw State University","Georgia","Total","0.75"
"2013","140960","Savannah State University","Georgia","Full-time","0.7"
"2013","140960","Savannah State University","Georgia","Part-time","0.43"
"2013","140960","Savannah State University","Georgia","Total","0.69"
"2013","141097","Southern Polytechnic State University","Georgia","Full-time","0.72"
"2013","141097","Southern Polytechnic State University","Georgia","Part-time","0.52"
"2013","141097","Southern Polytechnic State University","Georgia","Total","0.72"
"2013","141264","Valdosta State University","Georgia","Full-time","0.69"
"2013","141264","Valdosta State University","Georgia","Part-time","0.44"
"2013","141264","Valdosta State University","Georgia","Total","0.68"
"2013","141334","University of West Georgia","Georgia","Full-time","0.71"
"2013","141334","University of West Georgia","Georgia","Part-time","0.48"
"2013","141334","University of West Georgia","Georgia","Total","0.71"
"2013","173124","Bemidji State University","Minnesota","Full-time","0.67"
"2013","173124","Bemidji State University","Minnesota","Part-time","0.44"
"2013","173124","Bemidji State University","Minnesota","Total","0.67"
"2013","173920","Minnesota State University-Mankato","Minnesota","Full-time","0.74"
"2013","173920","Minnesota State University-Mankato","Minnesota","Part-time","0.55"
"2013","173920","Minnesota State University-Mankato","Minnesota","Total","0.74"
"2013","174020","Metropolitan State University","Minnesota","Full-time","0.61"
"2013","174020","Metropolitan State University","Minnesota","Part-time","0.54"
"2013","174020","Metropolitan State University","Minnesota","Total","0.59"
"2013","174066","University of Minnesota-Twin Cities","Minnesota","Full-time","0.9"
"2013","174066","University of Minnesota-Twin Cities","Minnesota","Part-time","0.62"
"2013","174066","University of Minnesota-Twin Cities","Minnesota","Total","0.9"
"2013","174075","University of Minnesota-Crookston","Minnesota","Full-time","0.69"
"2013","174075","University of Minnesota-Crookston","Minnesota","Part-time","0.38"
"2013","174075","University of Minnesota-Crookston","Minnesota","Total","0.68"
"2013","174233","University of Minnesota-Duluth","Minnesota","Full-time","0.75"
"2013","174233","University of Minnesota-Duluth","Minnesota","Part-time","0.8"
"2013","174233","University of Minnesota-Duluth","Minnesota","Total","0.75"
"2013","174251","University of Minnesota-Morris","Minnesota","Full-time","0.87"
"2013","174251","University of Minnesota-Morris","Minnesota","Part-time","0.5"
"2013","174251","University of Minnesota-Morris","Minnesota","Total","0.87"
"2013","174358","Minnesota State University-Moorhead","Minnesota","Full-time","0.68"
"2013","174358","Minnesota State University-Moorhead","Minnesota","Part-time","0.63"
"2013","174358","Minnesota State University-Moorhead","Minnesota","Total","0.67"
"2013","174783","Saint Cloud State University","Minnesota","",""
"2013","175078","Southwest Minnesota State University","Minnesota","",""
"2013","175272","Winona State University","Minnesota","",""
"2013","200800","University of Akron Main Campus","Ohio","Full-time","0.66"
"2013","200800","University of Akron Main Campus","Ohio","Part-time","0.33"
"2013","200800","University of Akron Main Campus","Ohio","Total","0.65"
"2013","201441","Bowling Green State University-Main Campus","Ohio","Full-time","0.7"
"2013","201441","Bowling Green State University-Main Campus","Ohio","Part-time","0.37"
"2013","201441","Bowling Green State University-Main Campus","Ohio","Total","0.7"
"2013","201690","Central State University","Ohio","Full-time","0.53"
"2013","201690","Central State University","Ohio","Part-time","0.31"
"2013","201690","Central State University","Ohio","Total","0.52"
"2013","201885","University of Cincinnati-Main Campus","Ohio","Full-time","0.85"
"2013","201885","University of Cincinnati-Main Campus","Ohio","Part-time","0.61"
"2013","201885","University of Cincinnati-Main Campus","Ohio","Total","0.84"
"2013","201946","University of Cincinnati-Clermont College","Ohio","Full-time",""
"2013","201946","University of Cincinnati-Clermont College","Ohio","Part-time",""
"2013","201946","University of Cincinnati-Clermont College","Ohio","Total",""
"2013","201955","University of Cincinnati-Blue Ash College","Ohio","Full-time",""
"2013","201955","University of Cincinnati-Blue Ash College","Ohio","Part-time",""
"2013","201955","University of Cincinnati-Blue Ash College","Ohio","Total",""
"2013","202134","Cleveland State University","Ohio","Full-time","0.67"
"2013","202134","Cleveland State University","Ohio","Part-time","0.58"
"2013","202134","Cleveland State University","Ohio","Total","0.67"
"2013","203447","Kent State University at Ashtabula","Ohio","Full-time","0.49"
"2013","203447","Kent State University at Ashtabula","Ohio","Part-time","0.37"
"2013","203447","Kent State University at Ashtabula","Ohio","Total","0.46"
"2013","203456","Kent State University at East Liverpool","Ohio","Full-time","0.6"
"2013","203456","Kent State University at East Liverpool","Ohio","Part-time","0.44"
"2013","203456","Kent State University at East Liverpool","Ohio","Total","0.58"
"2013","203465","Kent State University at Stark","Ohio","Full-time","0.63"
"2013","203465","Kent State University at Stark","Ohio","Part-time","0.5"
"2013","203465","Kent State University at Stark","Ohio","Total","0.61"
"2013","203474","Kent State University at Trumbull","Ohio","Full-time","0.55"
"2013","203474","Kent State University at Trumbull","Ohio","Part-time","0.34"
"2013","203474","Kent State University at Trumbull","Ohio","Total","0.51"
"2013","203483","Kent State University at Tuscarawas","Ohio","Full-time","0.69"
"2013","203483","Kent State University at Tuscarawas","Ohio","Part-time","0.58"
"2013","203483","Kent State University at Tuscarawas","Ohio","Total","0.67"
"2013","203492","Kent State University at Salem","Ohio","Full-time","0.56"
"2013","203492","Kent State University at Salem","Ohio","Part-time","0.59"
"2013","203492","Kent State University at Salem","Ohio","Total","0.56"
"2013","203517","Kent State University at Kent","Ohio","Full-time","0.78"
"2013","203517","Kent State University at Kent","Ohio","Part-time","0.46"
"2013","203517","Kent State University at Kent","Ohio","Total","0.77"
"2013","203526","Kent State University at Geauga","Ohio","Full-time","0.61"
"2013","203526","Kent State University at Geauga","Ohio","Part-time","0.49"
"2013","203526","Kent State University at Geauga","Ohio","Total","0.59"
"2013","204006","Miami University-Hamilton","Ohio","Full-time","0.65"
"2013","204006","Miami University-Hamilton","Ohio","Part-time","0.38"
"2013","204006","Miami University-Hamilton","Ohio","Total","0.6"
"2013","204015","Miami University-Middletown","Ohio","Full-time","0.61"
"2013","204015","Miami University-Middletown","Ohio","Part-time","0.26"
"2013","204015","Miami University-Middletown","Ohio","Total","0.55"
"2013","204024","Miami University-Oxford","Ohio","Full-time","0.9"
"2013","204024","Miami University-Oxford","Ohio","Part-time","1"
"2013","204024","Miami University-Oxford","Ohio","Total","0.9"
"2013","204671","Ohio State University-Lima Campus","Ohio","Full-time","0.59"
"2013","204671","Ohio State University-Lima Campus","Ohio","Part-time","0.15"
"2013","204671","Ohio State University-Lima Campus","Ohio","Total","0.58"
"2013","204680","Ohio State University-Mansfield Campus","Ohio","Full-time","0.63"
"2013","204680","Ohio State University-Mansfield Campus","Ohio","Part-time","0.53"
"2013","204680","Ohio State University-Mansfield Campus","Ohio","Total","0.63"
"2013","204699","Ohio State University-Marion Campus","Ohio","Full-time","0.63"
"2013","204699","Ohio State University-Marion Campus","Ohio","Part-time","0.59"
"2013","204699","Ohio State University-Marion Campus","Ohio","Total","0.62"
"2013","204705","Ohio State University-Newark Campus","Ohio","Full-time","0.57"
"2013","204705","Ohio State University-Newark Campus","Ohio","Part-time","0.24"
"2013","204705","Ohio State University-Newark Campus","Ohio","Total","0.56"
"2013","204796","Ohio State University-Main Campus","Ohio","Full-time","0.92"
"2013","204796","Ohio State University-Main Campus","Ohio","Part-time","0.82"
"2013","204796","Ohio State University-Main Campus","Ohio","Total","0.92"
"2013","204802","Ohio University-Eastern Campus","Ohio","Full-time","0.61"
"2013","204802","Ohio University-Eastern Campus","Ohio","Part-time","0"
"2013","204802","Ohio University-Eastern Campus","Ohio","Total","0.6"
"2013","204820","Ohio University-Chillicothe Campus","Ohio","Full-time","0.51"
"2013","204820","Ohio University-Chillicothe Campus","Ohio","Part-time","0.28"
"2013","204820","Ohio University-Chillicothe Campus","Ohio","Total","0.47"
"2013","204839","Ohio University-Southern Campus","Ohio","Full-time","0.51"
"2013","204839","Ohio University-Southern Campus","Ohio","Part-time","0.39"
"2013","204839","Ohio University-Southern Campus","Ohio","Total","0.5"
"2013","204848","Ohio University-Lancaster Campus","Ohio","Full-time","0.6"
"2013","204848","Ohio University-Lancaster Campus","Ohio","Part-time","0.53"
"2013","204848","Ohio University-Lancaster Campus","Ohio","Total","0.59"
"2013","204857","Ohio University-Main Campus","Ohio","Full-time","0.79"
"2013","204857","Ohio University-Main Campus","Ohio","Part-time","0.41"
"2013","204857","Ohio University-Main Campus","Ohio","Total","0.78"
"2013","204866","Ohio University-Zanesville Campus","Ohio","Full-time","0.52"
"2013","204866","Ohio University-Zanesville Campus","Ohio","Part-time","0.28"
"2013","204866","Ohio University-Zanesville Campus","Ohio","Total","0.5"
"2013","205443","Shawnee State University","Ohio","Full-time","0.52"
"2013","205443","Shawnee State University","Ohio","Part-time","0.42"
"2013","205443","Shawnee State University","Ohio","Total","0.52"
"2013","206084","University of Toledo","Ohio","Full-time","0.68"
"2013","206084","University of Toledo","Ohio","Part-time","0.43"
"2013","206084","University of Toledo","Ohio","Total","0.67"
"2013","206604","Wright State University-Main Campus","Ohio","Full-time","0.62"
"2013","206604","Wright State University-Main Campus","Ohio","Part-time","0.24"
"2013","206604","Wright State University-Main Campus","Ohio","Total","0.61"
"2013","206613","Wright State University-Lake Campus","Ohio","Full-time","0.67"
"2013","206613","Wright State University-Lake Campus","Ohio","Part-time","0.38"
"2013","206613","Wright State University-Lake Campus","Ohio","Total","0.65"
"2013","206695","Youngstown State University","Ohio","Full-time","0.69"
"2013","206695","Youngstown State University","Ohio","Part-time","0.37"
"2013","206695","Youngstown State University","Ohio","Total","0.68"
"2013","222831","Angelo State University","Texas","Full-time","0.55"
"2013","222831","Angelo State University","Texas","Part-time","0.2"
"2013","222831","Angelo State University","Texas","Total","0.54"
