"year","unitid","inst_name","state_name","years_after_entry","earnings_mean","earnings_sd"
"2009","228635","University of Texas Southwestern Medical Center at Dallas","Texas","6","69000","31300"
"2009","228635","University of Texas Southwestern Medical Center at Dallas","Texas","8","103300","86600"
"2009","228644","The University of Texas Health Science Center at San Antonio","Texas","10","98600","94300"
"2009","228644","The University of Texas Health Science Center at San Antonio","Texas","6","76800","65500"
"2009","228644","The University of Texas Health Science Center at San Antonio","Texas","8","89100","95800"
"2009","228653","The University of Texas Medical Branch","Texas","10","76800","43100"
"2009","228653","The University of Texas Medical Branch","Texas","6","71400","34200"
"2009","228653","The University of Texas Medical Branch","Texas","8","73500","45600"
"2009","228705","Texas A & M University-Kingsville","Texas","10","43100","37100"
"2009","228705","Texas A & M University-Kingsville","Texas","6","36000","25000"
"2009","228705","Texas A & M University-Kingsville","Texas","8","38400","25700"
"2009","228714","Texas A & M University at Galveston","Texas","10","64000","48300"
"2009","228714","Texas A & M University at Galveston","Texas","6","48900","35400"
"2009","228714","Texas A & M University at Galveston","Texas","8","55400","36200"
"2009","228723","Texas A & M University","Texas","10","64000","48300"
"2009","228723","Texas A & M University","Texas","6","48900","35400"
"2009","228723","Texas A & M University","Texas","8","55400","36200"
"2009","228769","The University of Texas at Arlington","Texas","10","53100","38300"
"2009","228769","The University of Texas at Arlington","Texas","6","41500","26100"
"2009","228769","The University of Texas at Arlington","Texas","8","46900","29100"
"2009","228778","The University of Texas at Austin","Texas","10","62000","48800"
"2009","228778","The University of Texas at Austin","Texas","6","51100","45900"
"2009","228778","The University of Texas at Austin","Texas","8","57000","51400"
"2009","228787","The University of Texas at Dallas","Texas","10","57900","39600"
"2009","228787","The University of Texas at Dallas","Texas","6","44900","27200"
"2009","228787","The University of Texas at Dallas","Texas","8","52500","33300"
"2009","228796","The University of Texas at El Paso","Texas","10","44500","29100"
"2009","228796","The University of Texas at El Paso","Texas","6","33100","25800"
"2009","228796","The University of Texas at El Paso","Texas","8","39800","29700"
"2009","228802","The University of Texas at Tyler","Texas","10","49600","31700"
"2009","228802","The University of Texas at Tyler","Texas","6","41300","26500"
"2009","228802","The University of Texas at Tyler","Texas","8","44600","28000"
"2009","228909","University of North Texas Health Science Center","Texas","10","Suppressed data","Suppressed data"
"2009","228909","University of North Texas Health Science Center","Texas","6","95200","71600"
"2009","228909","University of North Texas Health Science Center","Texas","8","133300","104200"
"2009","229018","The University of Texas of the Permian Basin","Texas","10","47600","31800"
"2009","229018","The University of Texas of the Permian Basin","Texas","6","36200","21900"
"2009","229018","The University of Texas of the Permian Basin","Texas","8","42500","25700"
"2009","229027","The University of Texas at San Antonio","Texas","10","47500","30900"
"2009","229027","The University of Texas at San Antonio","Texas","6","37400","24000"
"2009","229027","The University of Texas at San Antonio","Texas","8","43600","27000"
"2009","229063","Texas Southern University","Texas","10","40200","36200"
"2009","229063","Texas Southern University","Texas","6","28500","26200"
"2009","229063","Texas Southern University","Texas","8","34300","30000"
"2009","229115","Texas Tech University","Texas","10","52600","38600"
"2009","229115","Texas Tech University","Texas","6","42800","27600"
"2009","229115","Texas Tech University","Texas","8","47800","36400"
"2009","229179","Texas Woman's University","Texas","10","47700","30400"
"2009","229179","Texas Woman's University","Texas","6","43600","29100"
"2009","229179","Texas Woman's University","Texas","8","46900","28000"
"2009","229300","The University of Texas Health Science Center at Houston","Texas","10","101800","102100"
"2009","229300","The University of Texas Health Science Center at Houston","Texas","6","81800","58100"
"2009","229300","The University of Texas Health Science Center at Houston","Texas","8","100200","96900"
"2009","229337","Texas Tech University Health Sciences Center","Texas","10","77000","52600"
"2009","229337","Texas Tech University Health Sciences Center","Texas","6","75000","43100"
"2009","229337","Texas Tech University Health Sciences Center","Texas","8","71100","55600"
"2009","229814","West Texas A & M University","Texas","10","44700","29300"
"2009","229814","West Texas A & M University","Texas","6","36400","22500"
"2009","229814","West Texas A & M University","Texas","8","40900","25600"
"2009","262129","New College of Florida","Florida","6","Suppressed data","Suppressed data"
"2009","409315","South Texas College","Texas","10","34900","28700"
"2009","409315","South Texas College","Texas","6","28200","22000"
"2009","409315","South Texas College","Texas","8","32100","23700"
"2009","416801","The University of Texas M.D.  Anderson Cancer Center","Texas","10","Suppressed data","Suppressed data"
"2009","416801","The University of Texas M.D.  Anderson Cancer Center","Texas","6","70600","26500"
"2009","416801","The University of Texas M.D.  Anderson Cancer Center","Texas","8","Suppressed data","Suppressed data"
"2009","433660","Florida Gulf Coast University","Florida","10","48100","31900"
"2009","433660","Florida Gulf Coast University","Florida","6","35700","21200"
"2009","433660","Florida Gulf Coast University","Florida","8","41200","26500"
"2009","448840","University of South Florida-St. Petersburg Campus","Florida","10","48300","38400"
"2009","448840","University of South Florida-St. Petersburg Campus","Florida","6","36600","25900"
"2009","448840","University of South Florida-St. Petersburg Campus","Florida","8","42700","26700"
"2009","451671","University of South Florida Sarasota-Manatee","Florida","10","48300","38400"
"2009","451671","University of South Florida Sarasota-Manatee","Florida","6","36600","25900"
"2009","451671","University of South Florida Sarasota-Manatee","Florida","8","42700","26700"
"2009","451680","University of South Florida-Polytechnic","Florida","10","48300","38400"
"2009","451680","University of South Florida-Polytechnic","Florida","6","36600","25900"
"2009","451680","University of South Florida-Polytechnic","Florida","8","42700","26700"
"2009","456959","University of Minnesota-Rochester","Minnesota","10","55400","47000"
"2009","456959","University of Minnesota-Rochester","Minnesota","6","43600","32800"
"2009","456959","University of Minnesota-Rochester","Minnesota","8","48500","37700"
"2008","104151","Arizona State University","Arizona","7","46400","32300"
"2008","104151","Arizona State University","Arizona","9","52600","38200"
"2008","104179","University of Arizona","Arizona","7","45200","33000"
"2008","104179","University of Arizona","Arizona","9","53100","49100"
"2008","105330","Northern Arizona University","Arizona","7","40200","24400"
"2008","105330","Northern Arizona University","Arizona","9","45500","32000"
"2008","132903","University of Central Florida","Florida","7","42500","32100"
"2008","132903","University of Central Florida","Florida","9","48700","34900"
"2008","133021","Chipola College","Florida","7","29700","18000"
"2008","133021","Chipola College","Florida","9","32200","21200"
"2008","133386","Daytona State College","Florida","7","29000","21700"
"2008","133386","Daytona State College","Florida","9","32700","24400"
"2008","133508","Edison State College","Florida","7","32700","22500"
"2008","133508","Edison State College","Florida","9","36300","26300"
"2008","133650","Florida Agricultural and Mechanical University","Florida","7","41500","32500"
"2008","133650","Florida Agricultural and Mechanical University","Florida","9","47200","33800"
"2008","133669","Florida Atlantic University","Florida","7","42300","30900"
"2008","133669","Florida Atlantic University","Florida","9","47700","35600"
"2008","133702","Florida Community College at Jacksonville","Florida","7","31900","22300"
"2008","133702","Florida Community College at Jacksonville","Florida","9","35800","25700"
"2008","133951","Florida International University","Florida","7","44800","28700"
"2008","133951","Florida International University","Florida","9","50400","38500"
"2008","134097","Florida State University","Florida","7","44200","38200"
"2008","134097","Florida State University","Florida","9","49500","39500"
"2008","134130","University of Florida","Florida","7","51000","38500"
"2008","134130","University of Florida","Florida","9","59600","48300"
"2008","134608","Indian River State College","Florida","7","30500","21600"
"2008","134608","Indian River State College","Florida","9","33900","30600"
"2008","135717","Miami Dade College","Florida","7","32800","23900"
"2008","135717","Miami Dade College","Florida","9","37000","29100"
"2008","136172","University of North Florida","Florida","7","41500","25300"
"2008","136172","University of North Florida","Florida","9","46100","30300"
"2008","136233","Northwest Florida State College","Florida","7","29300","24000"
"2008","136233","Northwest Florida State College","Florida","9","33100","23200"
"2008","137078","St Petersburg College","Florida","7","32900","23700"
"2008","137078","St Petersburg College","Florida","9","35700","26100"
"2008","137351","University of South Florida","Florida","7","40900","24300"
"2008","137351","University of South Florida","Florida","9","46300","34800"
"2008","138354","The University of West Florida","Florida","7","36300","21800"
"2008","138354","The University of West Florida","Florida","9","42800","28400"
"2008","138558","Abraham Baldwin Agricultural College","Georgia","7","30500","21500"
"2008","138558","Abraham Baldwin Agricultural College","Georgia","9","34900","21200"
"2008","138716","Albany State University","Georgia","7","29900","20800"
"2008","138716","Albany State University","Georgia","9","32800","20900"
