,year,unitid,inst_name,state_name,number_applied,number_admitted,number_enrolled_ft,number_enrolled_pt,number_enrolled_total,zip,region,inst_category,inst_size,longitude,latitude,default_rate,default_rate_denom,rev_tuition_fees_gross,rev_tuition_fees_net,rev_appropriations_local,rev_grants_contracts_local,rev_fed_approps_grants,rev_state_local_approps_grants,rev_gifts_grants_contracts,rev_other,rev_operating,rev_nonoperating,rev_total_current,exp_instruc_total,exp_research_total,exp_pub_serv_total,exp_res_pub_serv_total,exp_acad_supp_total,exp_student_serv_total,exp_total_current,exp_total_salaries,exp_total_benefits,endowment_beg,endowment_end,total_revenues_additions,total_expenses_deductions,completers_150pct,completion_rate_150pct,room_board_charge,independent_pct,female_pct,married_pct,faminc_med
32155,2012,196680,Excelsior College,New York,,,,,,12203-5159,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-73.8622,42.7049,0.07200000000000001,509.0,77674856.0,77072176.0,,,154195.0,302297.0,942324.0,1246385,,,81041392.0,13887283.0,,,,31437370.0,9511442.0,77469984.0,42516244.0,9921773.0,619480.0,822554.0,81041392.0,77469984.0,,,,0.937684,0.53493,0.578222,37132
32476,2011,125231,Walden University,Minnesota,,,,,,55401,"Plains: IA, KS, MN, MO, NE, ND, and SD","Degree-granting, primarily baccalaureate or above","20,000 and above",-93.2612,44.9788,0.042,8937.0,532592000.0,470948992.0,,,,,,27016000,,,511113984.0,120591000.0,,,,,,422015008.0,,,,,511113984.0,422015008.0,,,,0.975639,0.781244,0.365419,21417
32525,2011,139755,Georgia Institute of Technology-Main Campus,Georgia,13495.0,6976.0,2706.0,6.0,2712.0,30332-0530,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",-84.396,33.7737,0.02,1880.0,273431456.0,235003328.0,,226354448.0,485326144.0,445940256.0,2838709.0,24764594,1083188864.0,241597920.0,1338211456.0,282344064.0,658329600.0,57913432.0,716243008.0,55221640.0,34646076.0,1274215936.0,586100096.0,124587408.0,1619718016.0,1608247936.0,1338211456.0,1274215936.0,2251.0,0.7929999999999999,,0.108881,0.325138,0.0333668,60842.5
32530,2011,139931,Georgia Southern University,Georgia,9817.0,5493.0,3597.0,25.0,3622.0,30460-8126,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",-81.7799,32.4273,0.07400000000000001,3143.0,128626040.0,102164504.0,,1969231.0,35461104.0,74919584.0,3835465.0,1872876,185636160.0,107564856.0,293212352.0,113636336.0,5071215.0,2169571.0,7240786.0,22764064.0,30730468.0,292022752.0,120064520.0,34732564.0,39966432.0,38385824.0,293212352.0,292022752.0,1377.0,0.504,,0.127563,0.517406,0.04268,49615
32531,2011,139940,Georgia State University,Georgia,12656.0,6559.0,2831.0,97.0,2928.0,30303-3083,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",-84.3867,33.7527,0.063,5211.0,263658592.0,214959744.0,,21994188.0,104817384.0,191758560.0,131615.0,22858740,372325984.0,227077424.0,612219328.0,218601440.0,108285848.0,20672580.0,128958432.0,71903104.0,35406000.0,593195456.0,278268768.0,66529732.0,149331440.0,156118464.0,612219328.0,593195456.0,1105.0,0.508,,0.365892,0.643801,0.0913864,24130
32532,2011,139959,University of Georgia,Georgia,17408.0,10318.0,4667.0,12.0,4679.0,30602,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",-83.3738,33.9435,0.032,4134.0,443518528.0,336782528.0,,54426720.0,196326720.0,445799136.0,19013068.0,16800152,761609536.0,469802432.0,1287209856.0,285936864.0,351828576.0,168203824.0,520032384.0,96253128.0,44378568.0,1215189248.0,594241600.0,167667536.0,65353424.0,66093936.0,1287209856.0,1215189248.0,4174.0,0.825,,0.0929818,0.577485,0.0285002,57850
32541,2011,140164,Kennesaw State University,Georgia,8652.0,5530.0,2896.0,104.0,3000.0,30144-5591,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",-84.5808,34.0363,0.09300000000000001,3371.0,144211152.0,118237056.0,,842598.0,43607748.0,78376960.0,779525.0,7059849,176620912.0,122047952.0,298733152.0,125749024.0,1861746.0,8434660.0,10296406.0,37918220.0,29037706.0,301304768.0,144765088.0,37585288.0,24475774.0,24388384.0,298733152.0,301304768.0,1001.0,0.415,,0.35794,0.580617,0.109639,35283.5
32626,2011,174066,University of Minnesota-Twin Cities,Minnesota,39720.0,18505.0,5354.0,14.0,5368.0,55455-0213,"Plains: IA, KS, MN, MO, NE, ND, and SD","Degree-granting, primarily baccalaureate or above","20,000 and above",-93.2354,44.9779,0.025,8317.0,766740352.0,586013632.0,,352376768.0,553385472.0,961853056.0,137991264.0,31919736,1887704704.0,846660352.0,2859791872.0,667996096.0,739082880.0,250420736.0,989503616.0,402870368.0,108899176.0,2720766208.0,1224359168.0,409210208.0,2441712128.0,2424734208.0,2859791872.0,2720766208.0,3952.0,0.7290000000000001,,0.160519,0.547553,0.0419908,65555
32735,2011,190150,Columbia University in the City of New York,New York,26179.0,2498.0,1391.0,0.0,1391.0,10027,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-73.9619,40.8083,0.027000000000000003,4146.0,1084830976.0,785881984.0,,184000.0,839572032.0,18015000.0,563366016.0,14446000,,,3494117888.0,1947475968.0,670894016.0,188950000.0,859844032.0,102635000.0,78874000.0,3425061120.0,1569074048.0,380228000.0,7789578240.0,7654152192.0,3494117888.0,3425061120.0,1286.0,0.95,,0.439015,0.512924,0.0751212,33093
32743,2011,190415,Cornell University,New York,36387.0,6538.0,3307.0,0.0,3307.0,14853,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-76.4827,42.4453,0.016,2545.0,806115200.0,486830912.0,,,363794112.0,214722784.0,513670464.0,35158896,,,1871410304.0,470629280.0,377946560.0,115327584.0,493274144.0,176369280.0,130484608.0,1752089600.0,816795776.0,204758048.0,3960057344.0,3850425856.0,1871410304.0,1752089600.0,2974.0,0.9329999999999999,,0.108166,0.508166,0.00923077,72220
32756,2011,190594,CUNY Hunter College,New York,30256.0,7604.0,1740.0,48.0,1788.0,10065,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-73.9648,40.7687,0.039,1753.0,147945552.0,105441200.0,355000.0,15539643.0,60274256.0,145901264.0,1490529.0,13409557,186860288.0,143011200.0,355601184.0,154788864.0,31906722.0,4985861.0,36892584.0,31320248.0,29024204.0,346621824.0,154710064.0,49949928.0,65664448.0,63089832.0,355601184.0,346621824.0,829.0,0.457,,0.292122,0.688142,0.0601859,22069
32763,2011,190664,CUNY Queens College,New York,18453.0,5572.0,1471.0,20.0,1491.0,11367,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-73.8154,40.7378,0.05,1099.0,116828128.0,80714320.0,50000.0,10664455.0,41899700.0,112583976.0,941177.0,19747612,141066176.0,124002464.0,311007776.0,125244736.0,21840568.0,1905477.0,23746044.0,24885104.0,37596068.0,319176416.0,121561784.0,50398304.0,39319908.0,38330592.0,311007776.0,319176416.0,893.0,0.5489999999999999,,0.345264,0.59906,0.0867679,21096.5
32870,2011,193900,New York University,New York,41243.0,13487.0,4855.0,15.0,4870.0,10012-1091,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-73.9973,40.7295,0.027999999999999997,7666.0,1727101952.0,1366187008.0,,1142000.0,325652992.0,25269000.0,599729984.0,488131008,,,3887697920.0,1201533056.0,644027008.0,5798000.0,649825024.0,69092000.0,100399000.0,3830878976.0,1598233984.0,423271008.0,2724134144.0,2800399104.0,3887697920.0,3830878976.0,3995.0,0.8490000000000001,,0.165456,0.62269,0.029318,50547
32935,2011,195809,St John's University-New York,New York,54871.0,24993.0,3106.0,11.0,3117.0,11439,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-73.7953,40.722,0.10400000000000001,3432.0,535506752.0,353263712.0,,84418.0,11057295.0,2763321.0,19288064.0,10120504,,,439975808.0,168800688.0,7314307.0,,7314307.0,63055544.0,43004188.0,437121568.0,181754128.0,63330868.0,359494016.0,350486016.0,439975808.0,437121568.0,1910.0,0.586,,0.0844031,0.528562,0.0160462,44222
32949,2011,196088,University at Buffalo,New York,21985.0,11298.0,3352.0,36.0,3388.0,14260-1660,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-78.7892,43.0004,0.040999999999999995,5179.0,238925328.0,195521216.0,,34065832.0,145951968.0,477438528.0,4106854.0,26748790,461272384.0,470255904.0,942772544.0,390142272.0,146379280.0,14551981.0,160931264.0,116556384.0,25560884.0,944395072.0,399240320.0,224293248.0,494791136.0,511019808.0,942772544.0,944395072.0,2262.0,0.703,,0.132934,0.459417,0.0254943,50225
32950,2011,196097,Stony Brook University,New York,26911.0,10536.0,2517.0,4.0,2521.0,11794,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-73.1473,40.9164,0.057999999999999996,3498.0,207526480.0,159544544.0,,48202048.0,176055872.0,489937824.0,4958650.0,19770612,1468450560.0,460402752.0,1933338752.0,426237952.0,123278608.0,27177836.0,150456448.0,116889416.0,41364088.0,2083652096.0,822661504.0,428839968.0,110284200.0,125375576.0,1933338752.0,2083652096.0,1887.0,0.6970000000000001,,0.145606,0.492142,0.035279,38850.5
32971,2011,196413,Syracuse University,New York,25884.0,12779.0,3398.0,12.0,3410.0,13244-5040,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-76.1351,43.0376,0.039,2948.0,699203712.0,439883936.0,,59967.0,45978152.0,13606606.0,85347888.0,,,,730857472.0,311820768.0,73050544.0,,73050544.0,105179568.0,52149532.0,810091392.0,341605952.0,104282336.0,913662016.0,940055680.0,730857472.0,810091392.0,2487.0,0.8170000000000001,,0.0538159,0.564035,0.0136884,69438
32980,2011,196680,Excelsior College,New York,,,,,,12203-5159,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-73.8622,42.7049,0.08900000000000001,235.0,68642872.0,68048448.0,,,324120.0,12539.0,748414.0,968046,,,70431976.0,12127130.0,,,,30036302.0,8397513.0,72166488.0,38381356.0,9392103.0,595073.0,619480.0,70431976.0,72166488.0,,,,0.95954,0.527356,0.592644,37156
33068,2011,413413,Capella University,Minnesota,375.0,375.0,3.0,302.0,305.0,55402-3389,"Plains: IA, KS, MN, MO, NE, ND, and SD","Degree-granting, primarily baccalaureate or above","20,000 and above",-93.2687,44.9762,0.09699999999999999,9832.0,425975008.0,425975008.0,,,,,,2129000,,,429889984.0,38508000.0,,,,,,373233984.0,,,,,429889984.0,373233984.0,,,,0.987619,0.705397,0.345952,18602.5
33279,2011,475121,South UniversitySavannah Online,Georgia,10930.0,7409.0,1.0,4592.0,4593.0,31406,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",-81.1052,32.0004,0.215,7323.0,187502768.0,120483776.0,,,52934572.0,450731.0,,,,,173880416.0,30605476.0,,,,,,199170112.0,,,,,173880416.0,199170112.0,147.0,0.21100000000000002,,0.858608,0.77186,0.286734,14509
33281,2010,125231,Walden University,Minnesota,,,,,,55401,"Plains: IA, KS, MN, MO, NE, ND, and SD","Degree-granting, primarily baccalaureate or above","20,000 and above",-93.2602,44.9803,,,454495776.0,410207008.0,,,21004000.0,,,19007000,,,460296000.0,103992000.0,,,,,,382702016.0,,,,,460296000.0,382702016.0,,,,0.98594,0.772393,0.362336,20941
33433,2010,174066,University of Minnesota-Twin Cities,Minnesota,36853.0,17613.0,5311.0,12.0,5323.0,55455-0213,"Plains: IA, KS, MN, MO, NE, ND, and SD","Degree-granting, primarily baccalaureate or above","20,000 and above",-93.2337,44.9764,,,715653696.0,536854048.0,,322525568.0,586544960.0,969384064.0,139196848.0,32149924,1751807744.0,1072982080.0,2974160896.0,644471872.0,731987392.0,230249632.0,962237056.0,400210112.0,107371432.0,2674494464.0,1218894720.0,404711552.0,2117233792.0,2441712128.0,2974160896.0,2674494464.0,3704.0,0.7020000000000001,,0.178762,0.538908,0.0452269,64266
33543,2010,190150,Columbia University in the City of New York,New York,25427.0,2501.0,1419.0,0.0,1419.0,10027,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-73.964,40.8081,,,1006537984.0,724435968.0,,1315000.0,839307968.0,43673000.0,1088081024.0,7810000,,,5370501120.0,1882704000.0,653654016.0,209306000.0,862960000.0,117229000.0,72032000.0,3314814976.0,1522333952.0,381400000.0,6516511744.0,7789578240.0,5370501120.0,3314814976.0,1302.0,0.9279999999999999,,0.443182,0.522727,0.0818966,36333
33551,2010,190415,Cornell University,New York,36338.0,6673.0,3179.0,0.0,3179.0,14853,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-76.47800000000001,42.4479,,,757915136.0,458994240.0,,,369423680.0,214678720.0,294668352.0,102901280,,,2399703040.0,447026496.0,386590944.0,109479312.0,496070272.0,165412080.0,116547720.0,1688761088.0,827393792.0,197948240.0,3413150720.0,3960057344.0,2399703040.0,1688761088.0,2871.0,0.935,,0.107346,0.508294,0.00947867,72711.5
33564,2010,190594,CUNY Hunter College,New York,30529.0,7892.0,1983.0,45.0,2028.0,10065,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-73.9651,40.769,,,135242160.0,99973024.0,390475.0,17636520.0,59076132.0,138909360.0,963145.0,18341364,170923280.0,149056128.0,355455200.0,155997728.0,30462380.0,4357905.0,34820284.0,28328464.0,28944806.0,350743552.0,154367456.0,60282792.0,54684776.0,65664448.0,355455200.0,350743552.0,816.0,0.45899999999999996,,0.297906,0.683996,0.069198,23101
33571,2010,190664,CUNY Queens College,New York,18027.0,5878.0,1684.0,28.0,1712.0,11367,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-73.8161,40.7363,,,114903304.0,81264920.0,45000.0,12667457.0,47922176.0,115762808.0,4338706.0,15383124,138260656.0,134339264.0,312247552.0,125861128.0,21010316.0,4755372.0,25765688.0,25192002.0,34793556.0,318937888.0,127857288.0,53092272.0,27877000.0,39319908.0,312247552.0,318937888.0,780.0,0.531,,0.348281,0.594647,0.0950018,21439
33678,2010,193900,New York University,New York,37464.0,14275.0,4964.0,18.0,4982.0,10012-1091,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-73.997,40.7298,,,1628873984.0,1298425984.0,,4973000.0,321700992.0,22222000.0,664102016.0,23937000,,,3736890880.0,1136636032.0,565614976.0,,565614976.0,64698000.0,102992000.0,3378458112.0,1535693056.0,419755008.0,2409929216.0,2724134144.0,3736890880.0,3378458112.0,4023.0,0.867,,0.167145,0.622427,0.0308095,52000
33744,2010,195809,St John's University-New York,New York,52980.0,22788.0,3101.0,7.0,3108.0,11439,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-73.7918,40.7257,,,520218976.0,341826400.0,,141480.0,12345139.0,2141530.0,17227556.0,10178880,,,499118464.0,160360576.0,7652431.0,,7652431.0,59464380.0,42540160.0,416409248.0,170728224.0,62700104.0,303057056.0,359494016.0,499118464.0,416409248.0,1811.0,0.574,,0.0843186,0.540915,0.0163348,43806
33758,2010,196088,University at Buffalo,New York,21985.0,11298.0,3352.0,36.0,3388.0,14214,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-78.8204,42.9559,,,227379552.0,184711136.0,,32969198.0,144632208.0,482520576.0,2382286.0,24678818,446042464.0,474299456.0,928413440.0,416218720.0,130673592.0,12894483.0,143568080.0,115611912.0,25678778.0,944830400.0,398315232.0,232262080.0,428851104.0,494791136.0,928413440.0,944830400.0,2156.0,0.711,,0.124591,0.45583,0.0246041,53479
33759,2010,196097,Stony Brook University,New York,27822.0,11395.0,2734.0,8.0,2742.0,11794,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-73.1225,40.9145,,,193915664.0,143507344.0,,47217428.0,192889776.0,500331968.0,1668641.0,29936394,1377685888.0,495412640.0,1911155072.0,401351488.0,131115832.0,32776324.0,163892160.0,112758400.0,39860956.0,1981367552.0,806135488.0,439311296.0,101139144.0,110284200.0,1911155072.0,1981367552.0,1679.0,0.6729999999999999,,0.134095,0.497142,0.0318245,41700
33780,2010,196413,Syracuse University,New York,22935.0,13704.0,3458.0,13.0,3471.0,13244-5040,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-76.1345,43.0378,,,660579264.0,414882208.0,,395026.0,47433132.0,11515446.0,92062448.0,,,,905366272.0,301179680.0,68927312.0,,68927312.0,100791600.0,48903492.0,757857664.0,326545952.0,104473248.0,849157504.0,913662016.0,905366272.0,757857664.0,2600.0,0.802,,0.0500935,0.57514,0.0134579,67893
33879,2010,413413,Capella University,Minnesota,223.0,223.0,7.0,145.0,152.0,55402-3389,"Plains: IA, KS, MN, MO, NE, ND, and SD","Degree-granting, primarily baccalaureate or above","20,000 and above",-93.2684,44.9765,,,423308480.0,423308480.0,,,,,,777430,,,426122720.0,40340328.0,,,,,,329051872.0,,,,,426122720.0,329051872.0,,,,0.989905,0.682568,0.35241,19065
34072,2009,125231,Walden University,Minnesota,,,,,,55401,"Plains: IA, KS, MN, MO, NE, ND, and SD","Degree-granting, primarily baccalaureate or above","20,000 and above",-93.2602,44.9803,,,390666144.0,362075008.0,,,,,,14889000,,,383100000.0,83034000.0,,,,,,319500992.0,,,,,383100000.0,319500992.0,,,,0.988398,0.772548,0.388682,23301.5
34122,2009,139755,Georgia Institute of Technology-Main Campus,Georgia,10258.0,6248.0,2637.0,3.0,2640.0,30332-0530,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",-84.398,33.6673,,,212266432.0,177483248.0,,188290608.0,414289152.0,405805376.0,2975439.0,17322540,866106752.0,273959936.0,1158535552.0,243438368.0,541639872.0,49704352.0,591344256.0,53398072.0,29993084.0,1093918208.0,540847744.0,108011136.0,293382176.0,338018080.0,1158535552.0,1093918208.0,2051.0,0.797,,0.105497,0.291227,0.0291505,66066
34128,2009,139940,Georgia State University,Georgia,9856.0,4039.0,2691.0,66.0,2757.0,30303-3083,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",-84.3858,33.7538,,,197538928.0,170000896.0,,19702692.0,113640008.0,204582000.0,319014.0,15090545,299132000.0,257923696.0,614415424.0,174433104.0,98344632.0,28906568.0,127251200.0,66642472.0,34549500.0,531620000.0,244797136.0,55931584.0,101871064.0,124945752.0,614415424.0,531620000.0,1094.0,0.48200000000000004,9030.0,0.320588,0.622873,0.0874721,32328.5
34129,2009,139959,University of Georgia,Georgia,17207.0,9569.0,4834.0,17.0,4851.0,30602,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",-83.3745,33.9449,,,346870336.0,254395648.0,,42496184.0,198806592.0,445189920.0,81124952.0,9579998,624376000.0,556172544.0,1258612992.0,259304656.0,317878592.0,170271424.0,488150016.0,87184960.0,40012972.0,1123921024.0,565149184.0,157267712.0,52823876.0,58106572.0,1258612992.0,1123921024.0,3636.0,0.8079999999999999,,0.135118,0.587981,0.0461501,58220
34138,2009,140164,Kennesaw State University,Georgia,7921.0,5008.0,2676.0,138.0,2814.0,30144-5591,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",-84.5813,34.0321,,,110401088.0,90913008.0,,371929.0,33236672.0,71359280.0,382552.0,17666914,143993680.0,116754288.0,265630608.0,102559984.0,1487311.0,6939237.0,8426548.0,31641560.0,18826826.0,250541872.0,114851192.0,27826844.0,22081270.0,24010164.0,265630608.0,250541872.0,682.0,0.41100000000000003,,0.401295,0.593308,0.14845,39339.5
34342,2009,190150,Columbia University in the City of New York,New York,22844.0,2514.0,1373.0,44.0,1417.0,10027,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-73.964,40.8081,,,930617024.0,670206976.0,,2922000.0,800238976.0,18757000.0,402900992.0,8140000,,,3943437056.0,1836636032.0,580193024.0,187507008.0,767700032.0,111790000.0,68747000.0,3158488064.0,1474951936.0,371956992.0,5892797952.0,6516511744.0,3943437056.0,3158488064.0,1259.0,0.922,,0.465759,0.536576,0.0750973,34636.5
