"year","unitid","inst_name","state_name","years_since_entering_repay","repay_rate","repay_rate_female","repay_rate_male","repay_rate_firstgen","repay_count_female","repay_count_male","repay_count_firstgen"
"2015","139010","Bainbridge State College","Georgia","3","0.166368","0.167351","0.16409","0.15493","1948","841","1704"
"2015","139010","Bainbridge State College","Georgia","5","0.223822","0.220853","0.230444","0.205567","1055","473","934"
"2015","139010","Bainbridge State College","Georgia","7","0.268456","0.27551","0.235849","0.268097","490","106","373"
"2015","139250","College of Coastal Georgia","Georgia","3","0.336957","0.336879","0.337156","0.311859","1128","436","683"
"2015","139250","College of Coastal Georgia","Georgia","5","0.38665","0.385147","0.390698","0.402597","579","215","385"
"2015","139250","College of Coastal Georgia","Georgia","7","0.541971","0.541667","0.543103","0.507042","432","116","284"
"2015","139311","Clayton  State University","Georgia","3","0.352572","0.343951","0.377176","0.363472","2951","1034","1659"
"2015","139311","Clayton  State University","Georgia","5","0.466804","0.464856","0.472316","0.478231","2504","885","1447"
"2015","139311","Clayton  State University","Georgia","7","0.483462","0.473035","0.514548","0.507018","1947","653","1140"
"2015","139366","Columbus State University","Georgia","3","0.373242","0.361045","0.394013","0.354167","2105","1236","1248"
"2015","139366","Columbus State University","Georgia","5","0.426932","0.421269","0.4375","0.416174","1702","912","1014"
"2015","139366","Columbus State University","Georgia","7","0.498921","0.490247","0.516046","0.497792","1538","779","906"
"2015","139463","Dalton State College","Georgia","3","0.421892","0.403382","0.457812","0.41109","1242","640","1046"
"2015","139463","Dalton State College","Georgia","5","0.468441","0.482921","0.44206","0.447592","849","466","706"
"2015","139463","Dalton State College","Georgia","7","0.537058","0.534733","0.542636","0.512671","619","258","513"
"2015","139621","East Georgia State College","Georgia","3","0.238828","0.226631","0.254252","0.2216","1487","1176","1250"
"2015","139621","East Georgia State College","Georgia","5","0.338677","0.336574","0.341246","0.30656","823","674","747"
"2015","139621","East Georgia State College","Georgia","7","0.41863","0.38343","0.462651","0.403153","519","415","444"
"2015","139700","Georgia Highlands College","Georgia","3","0.421099","0.407068","0.449799","0.423275","1528","747","971"
"2015","139700","Georgia Highlands College","Georgia","5","0.508517","0.502343","0.521236","0.477591","1067","518","714"
"2015","139700","Georgia Highlands College","Georgia","7","0.506938","0.502681","0.516418","0.488889","746","335","495"
"2015","139719","Fort Valley State University","Georgia","3","0.191827","0.194636","0.188472","0.166144","1305","1093","957"
"2015","139719","Fort Valley State University","Georgia","5","0.274543","0.289976","0.260394","0.267626","838","914","695"
"2015","139719","Fort Valley State University","Georgia","7","0.384252","0.421875","0.346032","0.4122","640","630","541"
"2015","139755","Georgia Institute of Technology-Main Campus","Georgia","3","0.847274","0.849724","0.846319","0.790262","905","2323","534"
"2015","139755","Georgia Institute of Technology-Main Campus","Georgia","5","0.876004","0.884817","0.872797","0.831601","764","2099","481"
"2015","139755","Georgia Institute of Technology-Main Campus","Georgia","7","0.897628","0.88522","0.902094","0.871495","636","1767","428"
"2015","139764","Georgia Southwestern State University","Georgia","3","0.450604","0.432573","0.489842","0.40531","964","443","565"
"2015","139764","Georgia Southwestern State University","Georgia","5","0.540783","0.543902","0.534483","0.48","820","406","500"
"2015","139764","Georgia Southwestern State University","Georgia","7","0.552577","0.548006","0.56314","0.545024","677","293","422"
"2015","139861","Georgia College and State University","Georgia","3","0.69638","0.700355","0.69018","0.646443","1128","723","478"
"2015","139861","Georgia College and State University","Georgia","5","0.718531","0.724903","0.708824","0.682093","1036","680","497"
"2015","139861","Georgia College and State University","Georgia","7","0.781339","0.797701","0.754682","0.739407","870","534","472"
"2015","139931","Georgia Southern University","Georgia","3","0.522925","0.511294","0.53364","0.51215","3409","3701","2181"
"2015","139931","Georgia Southern University","Georgia","5","0.577098","0.569487","0.584554","0.545455","2943","3004","1837"
"2015","139931","Georgia Southern University","Georgia","7","0.646356","0.655326","0.637394","0.610398","2469","2471","1635"
"2015","139940","Georgia State University","Georgia","3","0.448612","0.440964","0.461233","0.425544","6640","4024","3398"
"2015","139940","Georgia State University","Georgia","5","0.51951","0.512924","0.530796","0.516714","4952","2890","2483"
"2015","139940","Georgia State University","Georgia","7","0.579885","0.573927","0.590871","0.563485","4403","2388","2284"
"2015","139959","University of Georgia","Georgia","3","0.667212","0.661503","0.674956","0.623026","3873","2855","1520"
"2015","139959","University of Georgia","Georgia","5","0.718126","0.7228","0.712158","0.673514","3171","2484","1363"
"2015","139959","University of Georgia","Georgia","7","0.778294","0.773455","0.784349","0.730673","2750","2198","1203"
"2015","139968","Gordon State College","Georgia","3","0.262771","0.266871","0.255053","0.271007","1956","1039","1321"
"2015","139968","Gordon State College","Georgia","5","0.310299","0.329883","0.274559","0.315029","1449","794","1038"
"2015","139968","Gordon State College","Georgia","7","0.413905","0.414778","0.412214","0.436662","1015","524","671"
"2015","140960","Savannah State University","Georgia","3","0.198857","0.190476","0.208703","0.192387","1323","1126","972"
"2015","140960","Savannah State University","Georgia","5","0.248994","0.249727","0.248175","0.261398","917","822","658"
"2015","140960","Savannah State University","Georgia","7","0.342031","0.349614","0.332812","0.317241","778","640","580"
"2015","141264","Valdosta State University","Georgia","3","0.417451","0.405318","0.436012","0.372161","3084","2016","1717"
"2015","141264","Valdosta State University","Georgia","5","0.522527","0.520032","0.526192","0.490517","2496","1699","1529"
"2015","141264","Valdosta State University","Georgia","7","0.592613","0.583759","0.606322","0.565417","2155","1392","1307"
"2015","141334","University of West Georgia","Georgia","3","0.454832","0.446756","0.466736","0.443344","2836","1924","1818"
"2015","141334","University of West Georgia","Georgia","5","0.532242","0.528117","0.538918","0.549598","2454","1516","1492"
"2015","141334","University of West Georgia","Georgia","7","0.581924","0.557629","0.622378","0.58841","2143","1287","1346"
"2015","173124","Bemidji State University","Minnesota","3","0.651504","0.638968","0.665348","0.620988","1396","1264","810"
"2015","173124","Bemidji State University","Minnesota","5","0.694757","0.682791","0.708075","0.674961","1075","966","643"
"2015","173124","Bemidji State University","Minnesota","7","0.750836","0.720294","0.785291","0.688969","951","843","553"
"2015","173920","Minnesota State University-Mankato","Minnesota","3","0.720994","0.728234","0.71307","0.693719","3216","2938","1799"
"2015","173920","Minnesota State University-Mankato","Minnesota","5","0.796572","0.80713","0.785018","0.769231","2805","2563","1586"
"2015","173920","Minnesota State University-Mankato","Minnesota","7","0.844333","0.84586","0.842472","0.829787","2621","2152","1504"
"2015","174020","Metropolitan State University","Minnesota","3","0.572987","0.55982","0.592239","0.554334","2449","1675","1546"
"2015","174020","Metropolitan State University","Minnesota","5","0.660353","0.655704","0.668092","0.662997","1946","1169","1181"
"2015","174020","Metropolitan State University","Minnesota","7","0.690446","0.671309","0.720348","0.676407","1436","919","924"
"2015","174066","University of Minnesota-Twin Cities","Minnesota","3","0.743492","0.734599","0.754071","0.703358","6428","5404","2680"
"2015","174066","University of Minnesota-Twin Cities","Minnesota","5","0.780287","0.778742","0.782025","0.734874","5532","4918","2380"
"2015","174066","University of Minnesota-Twin Cities","Minnesota","7","0.831219","0.833458","0.828425","0.800165","5338","4278","2417"
"2015","174075","University of Minnesota-Crookston","Minnesota","3","0.67509","0.66581","0.683258","0.560284","389","442","282"
"2015","174075","University of Minnesota-Crookston","Minnesota","5","0.728889","0.712766","0.740458","0.684932","282","393","219"
"2015","174075","University of Minnesota-Crookston","Minnesota","7","0.809709","0.784404","0.828283","0.757962","218","297","157"
"2015","174233","University of Minnesota-Duluth","Minnesota","3","0.759086","0.742844","0.77451","0.74496","2131","2244","992"
"2015","174233","University of Minnesota-Duluth","Minnesota","5","0.804172","0.798701","0.80926","0.800661","1848","1987","908"
"2015","174233","University of Minnesota-Duluth","Minnesota","7","0.868761","0.8739","0.86361","0.879133","1705","1701","877"
"2015","174251","University of Minnesota-Morris","Minnesota","3","0.723684","0.721939","0.726027","0.671329","392","292","143"
"2015","174251","University of Minnesota-Morris","Minnesota","5","0.778675","0.787791","0.767273","0.73913","344","275","161"
"2015","174251","University of Minnesota-Morris","Minnesota","7","0.82009","0.829146","0.806691","0.772455","398","269","167"
"2015","174358","Minnesota State University Moorhead","Minnesota","3","0.654183","0.664977","0.639498","0.611691","2170","1595","958"
"2015","174358","Minnesota State University Moorhead","Minnesota","5","0.727952","0.743272","0.70881","0.696158","1858","1487","859"
"2015","174358","Minnesota State University Moorhead","Minnesota","7","0.778578","0.792433","0.76014","0.764706","1903","1430","901"
"2015","174783","Saint Cloud State University","Minnesota","3","0.677116","0.675947","0.678468","0.644529","3592","3107","2093"
"2015","174783","Saint Cloud State University","Minnesota","5","0.758188","0.767093","0.747932","0.738338","3203","2781","1865"
"2015","174783","Saint Cloud State University","Minnesota","7","0.821923","0.82807","0.814229","0.814655","2850","2277","1624"
"2015","175078","Southwest Minnesota State University","Minnesota","3","0.666431","0.672794","0.657763","0.64","816","599","425"
"2015","175078","Southwest Minnesota State University","Minnesota","5","0.737405","0.734396","0.741472","0.699519","753","557","416"
"2015","175078","Southwest Minnesota State University","Minnesota","7","0.76534","0.756637","0.776515","0.76392","678","528","449"
"2015","175272","Winona State University","Minnesota","3","0.75949","0.764167","0.751793","0.738509","2294","1394","979"
"2015","175272","Winona State University","Minnesota","5","0.828096","0.841463","0.807512","0.807292","1968","1278","960"
"2015","175272","Winona State University","Minnesota","7","0.881743","0.894438","0.860174","0.877966","1762","1037","885"
"2015","200800","University of Akron Main Campus","Ohio","3","0.45722","0.439099","0.476673","0.421728","6880","6409","6471"
"2015","200800","University of Akron Main Campus","Ohio","5","0.522834","0.526399","0.518906","0.498481","5682","5157","5266"
"2015","200800","University of Akron Main Campus","Ohio","7","0.58489","0.576817","0.594664","0.574175","4719","3898","4213"
"2015","201441","Bowling Green State University-Main Campus","Ohio","3","0.538028","0.525056","0.554967","0.492631","4929","3775","3664"
"2015","201441","Bowling Green State University-Main Campus","Ohio","5","0.609209","0.606535","0.612576","0.573568","4346","3451","3072"
"2015","201441","Bowling Green State University-Main Campus","Ohio","7","0.707847","0.696332","0.72303","0.663173","3899","2957","2862"
"2015","201690","Central State University","Ohio","3","0.157038","0.164488","0.150101","0.143007","918","986","951"
